Country Name,Country Code,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Georgia,GEO,3.146690058,2.026478386,1.25134791,0.486454584,0.880982431,0.979139818,1.105665099,0.975944975,1.026657085,0.859400875,0.777669956,0.877317601,1.018467138,1.209497375,1.486837282,1.572983097,1.282085112,1.486895676,1.415054763,1.776247484,1.923137778,1.988881356
Germany,DEU,11.06332025,10.81424893,10.62839192,10.57946663,10.8602336,10.5111126,10.42527316,10.01775877,10.09563988,10.3662867,10.0586725,9.969354525,9.898682369,9.666372234,9.911476012,9.488039888,9.506321178,8.814655551,9.27568796,8.950379518,9.192323752,9.220590804
Ghana,GHA,0.257399415,0.285849642,0.303201707,0.314827029,0.326777335,0.362346354,0.356312531,0.356239678,0.334072085,0.358645138,0.375072777,0.375812764,0.352614883,0.32693445,0.42630423,0.436236777,0.395319087,0.325052954,0.40940924,0.394376951,0.464968301,0.558786409
Gibraltar,GIB,8.680895136,8.780483312,10.36750505,10.07971413,10.34888579,10.76708508,11.31998089,11.71479455,12.20054111,12.49811458,12.48485826,12.57331212,13.41865895,13.74494498,14.20110745,13.91907961,14.13712652,15.19525109,15.15387869,14.63636656,14.71377619,15.49110971
Greece,GRC,7.260257729,7.238006236,7.410792356,7.458879643,7.563654136,7.852506913,8.185367878,8.050452819,8.47843382,8.636014274,8.591970187,8.760745127,8.867967195,8.980839448,8.827796219,8.892293442,8.662824281,8.277892345,7.507211226,7.269344638,7.240367257,6.306851095
Greenland,GRL,8.686745027,9.034637681,9.051873874,9.003207885,9.249499106,9.298464286,9.412620321,9.608716578,9.461120996,9.566086957,9.522319772,9.366951467,10.24499657,10.69152542,11.04479163,11.28207939,11.71815083,10.2217389,11.66377295,12.44034101,10.00501672,10.06293929
Grenada,GRD,1.207230378,1.231012594,1.438719153,1.49967582,1.527977301,1.668054388,1.737537265,1.915901854,1.876441645,1.908226885,2.011283056,2.113420793,2.000370165,2.101514313,2.237296507,2.301012675,2.434458406,2.425962147,2.487241705,2.408137432,2.572699003,2.873987271
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,0.625582317,0.573848362,0.676691242,0.691809704,0.62681398,0.698875419,0.785963472,0.78265315,0.848306649,0.887301495,0.904184642,0.861238607,0.902390417,0.953500302,0.937542221,0.915047143,0.810256795,0.822008384,0.79178118,0.786554307,0.779031996,0.866574175
Guinea,GIN,0.159142097,0.15425297,0.163001804,0.159028583,0.156612982,0.153610224,0.146290203,0.147149249,0.145443687,0.144947897,0.145243067,0.144600721,0.141801846,0.122119267,0.119290573,0.119193056,0.209947661,0.210798851,0.236421541,0.245625644,0.221998429,0.192422941
Guinea-Bissau,GNB,0.162652031,0.162298864,0.158729334,0.155265959,0.151904796,0.163503632,0.136738907,0.150925623,0.111505145,0.1118948,0.112225083,0.138652195,0.14085958,0.14539809,0.144756166,0.151256889,0.145619048,0.146971003,0.145854598,0.146810683,0.147567974,0.146084144
Guyana,GUY,1.4563328,1.451702296,1.916577023,2.013407275,2.079091418,2.168657526,2.247996788,2.268996162,2.168922069,2.146426827,2.126849835,2.108728589,2.193790574,1.935991488,1.735612911,2.095040757,2.083255358,2.085662452,2.282864015,2.357722028,2.63030287,2.544141975
Haiti,HTI,0.123110762,0.088136128,0.039178826,0.115358616,0.129820823,0.168614245,0.149193484,0.158383898,0.159990488,0.180553862,0.206702881,0.193224572,0.217948715,0.22405596,0.224474915,0.250172074,0.247108282,0.230374894,0.212694146,0.218684973,0.22524859,0.23061016
Honduras,HND,0.593991532,0.535772188,0.611672921,0.693899415,0.691815846,0.710112081,0.776813977,0.775436198,0.805872102,0.896705918,0.937203579,1.021577338,1.090866136,1.097939139,1.00008677,1.230602978,1.194640242,1.066361167,1.062880845,1.174954411,1.161323406,1.15489309
"Hong Kong SAR, China",HKG,5.705486596,5.925240637,5.183281473,5.112034242,4.525415896,4.731448847,5.975399392,6.465887081,6.067468267,5.65317561,5.877226465,6.441820883,6.148515958,6.439263195,6.133325021,6.321536226,6.320723648,6.045227885,5.802611685,6.193079501,6.072542979,6.260047304
Hungary,HUN,5.823721681,5.977294089,5.693705766,5.844711547,6.018705804,5.917168052,5.762720948,5.74324842,5.465860201,5.590715986,5.52182927,5.83089647,5.684910755,5.751848927,5.698187039,5.572459521,5.463501182,4.847794745,5.02157825,4.789809729,4.487845,4.188863187
Iceland,ISL,6.967183412,7.49459854,7.553975062,7.280037238,8.222645733,7.763336874,7.667265104,7.456127132,7.693782116,7.373427894,7.550227286,7.485457013,7.683682902,7.513584557,7.568614994,7.414833454,6.677481144,6.447492771,6.168528586,5.896828979,5.831233864,6.082143166
India,IND,0.771227449,0.78281903,0.811295811,0.844607384,0.900983176,0.919692544,0.921112842,0.96211498,0.979470339,0.9713261,0.967041941,0.992085712,1.024769587,1.068369345,1.121874735,1.193205418,1.310181881,1.43194797,1.397004578,1.480435644,1.597436189,1.590272829
Indonesia,IDN,1.078897628,1.145267204,1.141660103,1.142077453,1.266918319,1.37369341,1.021663214,1.159817226,1.245241619,1.375191469,1.411135411,1.437952342,1.512238393,1.511534344,1.505337668,1.616659186,1.769879525,1.8720117,1.774573737,2.34215736,2.417130389,1.907781259
"Iran, Islamic Rep.",IRN,3.938186016,4.038872433,4.463967119,4.531571273,4.510280959,4.321433655,4.857086869,5.904754036,5.656474431,5.966795088,5.938123196,6.109555119,6.451717467,6.688203358,7.184714052,7.820607015,8.023438657,8.060844749,8.150691659,8.235302248,8.454417484,7.996848538
