Country Name,Country Code,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Curacao,CUW,-0.340600021,0.268553409,0.229122134,0.351314684,0.800841488,0.443290344,-1.70475051,-3.553737816,-4.075386132,-3.661779858,0.12236112,2.062102467,1.725029528,2.550073807,2.568114257,1.974862198,1.258225307,0.651152062,1.265514155,1.420897663,0.829929595,1.133678907
Cyprus,CYP,2.212746187,2.242056429,2.216542635,2.153395804,2.066096686,1.982741618,1.924371123,1.9035977,1.904617666,1.910525995,1.895733268,1.847038884,1.755477243,1.63632763,1.509679161,1.396960103,1.305595518,1.243478525,1.203111263,1.16731774,1.12728698,1.087570799
Czech Republic,CZE,0.102241165,0.103947042,0.036121766,-0.061314063,-0.116381299,-0.107762749,-0.094744752,-0.102175934,-0.280414108,-0.375719704,-0.192901618,-0.028620591,0.030434848,0.13832598,0.270795629,0.583542205,0.829412603,0.569729451,0.291361674,0.206747667,0.139925656,0.033169946
Denmark,DNK,0.330671402,0.333166396,0.337707376,0.520962181,0.565926342,0.415564969,0.363162524,0.330886246,0.334233619,0.358315679,0.319487125,0.272010444,0.258432282,0.275481733,0.328645159,0.443466054,0.58754759,0.535079062,0.444197155,0.411737855,0.376272243,0.416901361
Djibouti,DJI,2.647556119,1.919384696,1.654379196,1.708415758,1.817662265,1.831310939,1.822725511,1.759706081,1.662037095,1.582568298,1.537122361,1.490858875,1.441735922,1.392215495,1.344330089,1.305606457,1.284086489,1.283415664,1.296887337,1.315333288,1.3295603,1.337333183
Dominica,DMA,0.181911816,0.31930708,0.23425949,-0.007005794,-0.310147393,-0.549676512,-0.653666605,-0.56064114,-0.319528001,-0.027271618,0.209370102,0.360350444,0.380388397,0.308092274,0.209584307,0.148425655,0.121403781,0.160703748,0.24197758,0.329665233,0.395564054,0.445404035
Dominican Republic,DOM,1.932293845,1.895439601,1.843117186,1.78162329,1.717138044,1.659562804,1.614885874,1.587323052,1.571466552,1.558617279,1.542113002,1.522194082,1.496788788,1.467462282,1.437702589,1.409276686,1.380892268,1.352777359,1.324618722,1.296441774,1.267432333,1.236747555
Ecuador,ECU,2.312059842,2.267553164,2.215004663,2.15672484,2.100954389,2.046040383,1.983519801,1.911942246,1.837286377,1.759426335,1.691879243,1.650495238,1.642210034,1.656033576,1.676827584,1.689524886,1.690057554,1.672785172,1.643066624,1.611274402,1.583291544,1.556097917
"Egypt, Arab Rep.",EGY,2.113397403,1.99343088,1.918764248,1.878164754,1.842630191,1.80594739,1.78775055,1.789421219,1.804475704,1.83430869,1.862949797,1.870619325,1.849213207,1.812441515,1.761984104,1.730021516,1.750948187,1.839638129,1.967711427,2.106638179,2.211107117,2.254326174
El Salvador,SLV,1.317320849,1.284192222,1.204362644,1.092613882,0.972576835,0.863421999,0.766079414,0.687735707,0.624399224,0.564524145,0.504530495,0.452272192,0.408591186,0.372582143,0.341593391,0.315510506,0.296648938,0.285541824,0.2809033,0.279521916,0.280768403,0.286321131
Equatorial Guinea,GNQ,3.449216759,3.484407012,3.473316686,3.434143949,3.401425941,3.389609005,3.379664922,3.371100169,3.361411542,3.35450467,3.341850251,3.310663431,3.257528554,3.192467644,3.122658529,3.062344526,3.021632656,3.004723029,3.002596957,3.00206104,2.992522503,2.973587624
Eritrea,ERI,-0.00085426,-0.310738169,-0.09335287,0.514072342,1.209528067,1.795255241,2.322531481,2.731974198,3.02974639,3.334030629,3.588087418,3.625564578,3.416915609,3.060109556,2.664254171,2.338805997,2.118405642,2.043376342,2.070801018,2.107928136,,
Estonia,EST,-1.824181555,-2.574319978,-2.138588635,-1.785399536,-1.475364638,-1.14091924,-0.960559005,-0.400177491,1.178366929,-0.636963124,-0.633433796,-0.627622448,-0.59782051,-0.572255525,-0.58965556,-0.456188535,-0.26813372,-0.192768077,-0.228057969,-0.303582824,-0.357944411,-0.355891803
Ethiopia,ETH,3.586199677,3.569383773,3.470571754,3.322946614,3.162726756,3.029080258,2.935924618,2.896080426,2.891090117,2.891883909,2.879547742,2.858436528,2.82405373,2.781440422,2.738922043,2.701817967,2.668474458,2.639978081,2.61459282,2.589340241,2.562640856,2.535255744
Faroe Islands,FRO,-1.956094176,-2.330814177,-2.000044471,-1.129675257,-0.040825585,0.871849042,1.471123604,1.596024118,1.383992722,1.11441428,0.931578553,0.755798022,0.606789121,0.485276771,0.346957247,0.193606915,0.06171062,-0.032907592,-0.094669692,-0.154545204,-0.204366072,-0.208925969
Fiji,FJI,1.225012836,1.399101751,1.39965065,1.275936031,1.151439954,1.062559685,0.935875064,0.769230732,0.584652751,0.36814734,0.181114789,0.114561093,0.211501008,0.422516519,0.675477493,0.883095337,1.010417224,1.020385713,0.946142309,0.853949457,0.784506905,0.721402614
Finland,FIN,0.561909851,0.483854089,0.431048903,0.381655333,0.328037914,0.29737733,0.265472962,0.232116249,0.207606515,0.227687342,0.24238105,0.23845724,0.290350362,0.342248594,0.383777136,0.425429832,0.465549285,0.478246393,0.457494535,0.463558707,0.475809487,0.460723773
France,FRA,0.497237524,0.433290559,0.372238258,0.361248204,0.354077244,0.3537435,0.368612829,0.514446391,0.684930929,0.727791318,0.727229885,0.708775986,0.736319943,0.753805556,0.697191228,0.618711483,0.55885743,0.514486365,0.494037459,0.483644885,0.483982304,0.474516613
French Polynesia,PYF,1.595461168,1.489324416,1.540752452,1.694574553,1.879074442,2.009927351,2.055306206,1.983868626,1.833649476,1.675541714,1.544730783,1.419889,1.309110186,1.212973358,1.110786564,1.015272419,0.961711264,0.959709347,0.994615277,1.037997767,1.069713507,1.086578267
